,Sample10.mdl,Sample1001.mdl,Sample1002.mdl,Sample1003.mdl,Sample1008.mdl,Sample1011.mdl,Sample1016.mdl,Sample1020.mdl,Sample1022.mdl,Sample1023.mdl,Sample1025.mdl,Sample1028.mdl,Sample1036.mdl,Sample1038.mdl,Sample1039.mdl,Sample1044.mdl,Sample1050.mdl,Sample1053.mdl,Sample1062.mdl,Sample1075.mdl,Sample1076.mdl,Sample1077.mdl,Sample1081.mdl,Sample1083.mdl,Sample1091.mdl,Sample11.mdl,Sample1108.mdl,Sample111.mdl,Sample1115.mdl,Sample1116.mdl,Sample1117.mdl,Sample1124.mdl,Sample1125.mdl,Sample1127.mdl,Sample1129.mdl,Sample1131.mdl,Sample1139.mdl,Sample1146.mdl,Sample1151.mdl,Sample1152.mdl,Sample1153.mdl,Sample1154.mdl,Sample1155.mdl,Sample1162.mdl,Sample1164.mdl,Sample1168.mdl,Sample117.mdl,Sample1170.mdl,Sample1177.mdl,Sample1181.mdl,Sample1184.mdl,Sample1188.mdl,Sample119.mdl,Sample1195.mdl,Sample1198.mdl,Sample120.mdl,Sample143.mdl,Sample144.mdl,Sample145.mdl,Sample146.mdl,Sample149.mdl,Sample151.mdl,Sample155.mdl,Sample161.mdl,Sample165.mdl,Sample170.mdl,Sample174.mdl,Sample178.mdl,Sample180.mdl,Sample184.mdl,Sample187.mdl,Sample19.mdl,Sample194.mdl,Sample2.mdl,Sample200.mdl,Sample21.mdl,Sample210.mdl,Sample211.mdl,Sample215.mdl,Sample217.mdl,Sample226.mdl,Sample231.mdl,Sample232.mdl,Sample235.mdl,Sample240.mdl,Sample245.mdl,Sample246.mdl,Sample248.mdl,Sample25.mdl,Sample26.mdl,Sample261.mdl,Sample274.mdl,Sample276.mdl,Sample279.mdl,Sample282.mdl,Sample288.mdl,Sample292.mdl,Sample295.mdl,Sample298.mdl,Sample299.mdl,Sample30.mdl,Sample301.mdl,Sample303.mdl,Sample307.mdl,Sample31.mdl,Sample314.mdl,Sample317.mdl,Sample319.mdl,Sample324.mdl,Sample327.mdl,Sample328.mdl,Sample333.mdl,Sample334.mdl,Sample335.mdl,Sample339.mdl,Sample343.mdl,Sample344.mdl,Sample345.mdl,Sample351.mdl,Sample354.mdl,Sample355.mdl,Sample360.mdl,Sample362.mdl,Sample363.mdl,Sample37.mdl,Sample373.mdl,Sample376.mdl,Sample378.mdl,Sample382.mdl,Sample385.mdl,Sample387.mdl,Sample39.mdl,Sample394.mdl,Sample403.mdl,Sample404.mdl,Sample407.mdl,Sample409.mdl,Sample417.mdl,Sample42.mdl,Sample422.mdl,Sample424.mdl,Sample425.mdl,Sample43.mdl,Sample432.mdl,Sample435.mdl,Sample436.mdl,Sample44.mdl,Sample443.mdl,Sample445.mdl,Sample446.mdl,Sample448.mdl,Sample452.mdl,Sample453.mdl,Sample458.mdl,Sample46.mdl,Sample460.mdl,Sample475.mdl,Sample482.mdl,Sample483.mdl,Sample485.mdl,Sample486.mdl,Sample487.mdl,Sample489.mdl,Sample490.mdl,Sample495.mdl,Sample497.mdl,Sample501.mdl,Sample507.mdl,Sample510.mdl,Sample511.mdl,Sample513.mdl,Sample527.mdl,Sample531.mdl,Sample532.mdl,Sample540.mdl,Sample541.mdl,Sample542.mdl,Sample545.mdl,Sample546.mdl,Sample547.mdl,Sample548.mdl,Sample549.mdl,Sample551.mdl,Sample555.mdl,Sample557.mdl,Sample561.mdl,Sample567.mdl,Sample57.mdl,Sample572.mdl,Sample580.mdl,Sample581.mdl,Sample582.mdl,Sample584.mdl,Sample59.mdl,Sample593.mdl,Sample594.mdl,Sample598.mdl,Sample599.mdl,Sample600.mdl,Sample605.mdl,Sample607.mdl,Sample608.mdl,Sample61.mdl,Sample612.mdl,Sample613.mdl,Sample615.mdl,Sample617.mdl,Sample621.mdl,Sample626.mdl,Sample633.mdl,Sample637.mdl,Sample638.mdl,Sample639.mdl,Sample640.mdl,Sample641.mdl,Sample644.mdl,Sample646.mdl,Sample651.mdl,Sample656.mdl,Sample661.mdl,Sample664.mdl,Sample666.mdl,Sample672.mdl,Sample673.mdl,Sample674.mdl,Sample675.mdl,Sample676.mdl,Sample678.mdl,Sample68.mdl,Sample681.mdl,Sample683.mdl,Sample685.mdl,Sample686.mdl,Sample69.mdl,Sample694.mdl,Sample699.mdl,Sample702.mdl,Sample706.mdl,Sample707.mdl,Sample708.mdl,Sample71.mdl,Sample712.mdl,Sample717.mdl,Sample723.mdl,Sample726.mdl,Sample727.mdl,Sample730.mdl,Sample732.mdl,Sample738.mdl,Sample74.mdl,Sample742.mdl,Sample745.mdl,Sample748.mdl,Sample752.mdl,Sample753.mdl,Sample754.mdl,Sample755.mdl,Sample757.mdl,Sample758.mdl,Sample763.mdl,Sample764.mdl,Sample771.mdl,Sample788.mdl,Sample794.mdl,Sample798.mdl,Sample805.mdl,Sample807.mdl,Sample809.mdl,Sample81.mdl,Sample811.mdl,Sample815.mdl,Sample823.mdl,Sample826.mdl,Sample834.mdl,Sample835.mdl,Sample841.mdl,Sample845.mdl,Sample847.mdl,Sample85.mdl,Sample850.mdl,Sample852.mdl,Sample854.mdl,Sample861.mdl,Sample862.mdl,Sample864.mdl,Sample865.mdl,Sample870.mdl,Sample872.mdl,Sample875.mdl,Sample877.mdl,Sample878.mdl,Sample883.mdl,Sample891.mdl,Sample900.mdl,Sample903.mdl,Sample91.mdl,Sample910.mdl,Sample913.mdl,Sample915.mdl,Sample917.mdl,Sample92.mdl,Sample922.mdl,Sample926.mdl,Sample939.mdl,Sample94.mdl,Sample942.mdl,Sample948.mdl,Sample951.mdl,Sample953.mdl,Sample958.mdl,Sample963.mdl,Sample965.mdl,Sample974.mdl,Sample976.mdl,Sample980.mdl,Sample983.mdl,Sample984.mdl,Sample985.mdl,Sample988.mdl,Sample990.mdl,Sample991.mdl,Sample992.mdl,Sample994.mdl,Sample996.mdl,Sample998.mdl
Sample307.mdl,13,28,50,12,15,12,16,34,23,30,9,10,17,38,28,8,25,33,19,22,20,21,41,12,96,21,15,10,26,9,17,15,9,24,24,21,20,18,12,18,20,18,8,19,24,8,36,26,21,13,16,35,14,15,19,8,37,22,8,32,15,20,10,18,15,29,26,16,13,19,14,41,28,119,21,17,29,16,15,16,19,30,22,16,15,12,18,27,20,42,16,13,16,15,17,24,16,22,26,24,24,30,29,0,28,10,16,9,31,14,26,14,100,10,17,27,22,8,22,68,25,23,25,19,28,31,22,25,36,23,33,29,12,22,15,24,16,21,15,35,124,40,14,21,25,12,15,20,20,19,49,13,15,19,14,17,23,22,20,99,11,25,30,28,15,15,14,16,26,108,18,14,13,10,15,17,28,12,31,20,22,33,18,33,7,15,13,13,23,10,25,21,30,14,11,61,26,20,24,18,25,20,32,34,43,8,13,15,17,45,26,25,14,20,21,12,9,20,16,16,20,13,26,17,15,25,26,22,32,24,29,17,13,41,7,19,21,13,38,24,30,11,23,13,29,21,12,16,18,20,19,23,21,32,23,40,24,26,27,15,18,15,109,30,17,35,27,33,13,38,32,12,26,31,22,24,12,14,78,14,30,15,16,12,15,9,19,9,15,24,25,17,20,14,25,17,20,23,43,27,14,16,22,30,30,19,21,12,120,42,27,36,14,39,24,80,15,32,20,109,22,15,11,22,36
Sample31.mdl,25,34,50,26,27,22,28,36,27,42,25,24,33,34,34,24,23,47,27,24,26,29,51,24,78,25,27,22,24,25,33,27,23,24,28,23,20,18,24,30,28,18,24,19,28,26,38,28,23,25,28,47,28,25,29,24,35,22,28,32,25,32,24,18,25,29,32,24,23,23,28,31,22,105,21,27,33,32,23,30,15,28,28,14,31,26,32,35,22,34,30,23,26,29,31,38,26,30,30,26,28,30,31,28,0,24,32,25,27,24,30,26,98,26,23,25,28,26,28,64,25,21,31,23,26,37,30,23,34,25,33,29,28,30,27,30,28,25,29,33,108,48,24,29,25,24,25,26,22,31,51,27,27,23,28,21,29,24,22,95,25,27,30,24,27,29,28,30,32,110,20,18,27,24,29,23,30,32,39,20,26,29,22,33,25,27,25,23,25,24,27,33,36,24,29,53,30,24,26,24,29,32,34,42,41,28,25,31,31,41,26,31,32,24,19,28,25,26,24,18,22,23,28,23,27,33,26,32,30,14,31,31,25,47,25,19,27,25,34,18,28,27,23,27,31,27,22,28,30,24,33,19,23,32,19,44,24,28,25,21,22,31,95,26,27,33,33,33,25,38,30,26,32,23,26,32,24,26,70,28,36,19,16,26,29,27,25,25,29,28,27,29,30,26,29,23,26,23,39,29,26,30,26,34,28,23,33,26,104,42,19,26,26,39,24,66,27,40,26,111,20,21,25,26,38
Sample314.mdl,5,26,48,8,9,8,12,30,21,28,5,2,15,34,24,4,21,29,19,20,16,15,39,4,94,17,9,8,24,5,13,7,7,24,24,23,16,16,4,12,20,12,4,17,20,8,32,22,17,9,10,31,12,9,15,4,33,20,10,28,9,14,6,14,9,25,24,16,7,17,10,37,24,117,17,13,33,12,11,12,15,26,18,14,13,4,16,27,18,36,10,11,8,11,11,20,12,18,22,20,22,26,25,10,24,0,14,5,27,10,22,12,100,6,15,23,20,8,20,70,21,17,25,17,24,29,22,21,32,19,31,25,8,20,13,20,14,21,11,31,122,38,8,19,21,4,11,18,18,21,51,9,11,17,10,15,21,16,16,103,7,23,26,24,11,11,10,12,28,108,16,10,9,4,7,17,26,12,29,18,20,29,14,29,7,11,5,7,19,6,21,13,30,18,9,61,26,18,22,14,23,18,28,32,39,8,9,13,11,43,22,23,10,16,17,10,5,20,10,14,16,11,22,15,11,21,22,16,30,20,25,13,7,37,7,17,21,7,36,20,24,7,19,9,25,19,6,12,12,16,19,19,19,28,21,40,20,20,23,15,16,11,107,28,17,31,23,31,7,32,30,8,24,27,18,24,10,8,76,8,30,13,14,10,11,5,17,5,9,20,23,13,14,8,23,13,22,21,37,25,12,8,20,26,28,17,23,6,116,40,21,34,12,37,20,76,9,30,22,109,18,13,5,18,34
Sample317.mdl,17,34,48,16,19,16,20,36,25,30,15,14,23,38,34,12,29,33,27,26,20,21,45,14,98,23,15,16,28,15,21,19,15,30,30,27,22,24,16,20,28,22,14,21,26,14,40,30,23,15,16,35,22,19,23,14,41,22,16,32,19,20,16,22,17,33,28,20,17,23,20,41,30,117,27,19,39,20,19,20,23,32,28,20,19,16,22,33,24,42,14,19,20,17,21,24,18,24,28,26,26,34,33,16,32,14,0,13,33,16,30,18,98,14,23,27,28,16,24,68,27,27,33,23,30,31,24,25,40,25,35,31,16,26,21,24,22,29,17,35,126,42,16,25,29,16,17,22,26,25,51,17,19,21,18,19,25,24,22,103,15,27,32,32,21,19,20,22,36,108,20,18,17,12,15,23,30,20,35,26,28,31,22,35,15,21,17,17,27,16,25,25,36,22,17,63,30,26,30,20,29,26,32,38,45,12,17,21,21,49,28,27,20,22,23,16,13,26,20,22,24,19,28,21,19,19,28,26,34,24,33,23,17,41,15,23,29,17,36,26,32,13,23,19,31,23,16,20,18,20,27,25,27,34,29,46,26,26,29,17,20,21,107,32,23,33,31,37,17,40,30,12,28,31,22,28,18,14,78,16,38,21,20,18,21,15,25,15,17,26,29,21,22,18,31,21,28,27,47,33,20,18,24,32,34,25,27,12,118,44,33,38,20,41,26,78,19,36,26,109,26,21,15,26,38
Sample319.mdl,8,27,47,7,10,9,9,31,22,29,4,5,12,33,29,1,22,28,18,19,17,16,38,5,97,18,8,7,25,4,10,10,6,25,25,22,17,17,7,13,19,15,3,18,21,7,35,23,16,8,11,32,11,10,18,1,34,21,11,29,10,13,5,15,10,26,23,13,8,18,9,38,25,118,20,12,34,11,12,11,16,27,21,15,10,7,15,24,19,37,9,10,11,10,12,21,11,19,23,21,21,27,28,9,25,5,13,0,30,9,23,9,99,7,16,22,21,7,19,71,22,20,26,16,25,30,21,20,33,20,32,26,9,21,12,19,13,20,8,32,125,41,9,18,22,7,10,17,17,20,48,10,10,18,9,16,20,19,17,104,8,24,27,25,10,12,9,11,29,109,15,11,6,5,10,16,27,11,30,17,21,28,15,30,6,10,8,8,20,5,22,16,29,15,8,62,23,19,21,13,20,19,29,33,38,7,10,14,12,44,23,22,13,17,18,7,4,21,11,15,17,10,23,16,12,20,23,17,31,21,26,12,8,36,6,18,20,8,37,21,25,6,20,8,26,20,7,13,11,15,18,20,18,27,22,39,21,23,22,16,13,10,108,27,16,30,24,32,8,33,29,7,25,28,19,25,9,7,77,9,31,14,15,11,10,8,16,4,8,21,24,14,15,9,22,14,21,20,42,26,11,9,21,27,29,18,22,5,119,39,26,33,11,38,21,79,12,33,21,110,19,12,6,19,31
Sample324.mdl,30,33,49,31,30,29,35,41,36,39,30,29,36,35,37,29,30,48,32,27,29,36,56,29,91,26,32,31,29,28,38,34,28,27,33,30,23,29,29,35,37,25,29,28,31,29,45,29,32,30,33,48,33,32,28,29,44,33,31,35,32,37,31,27,32,36,35,31,30,30,33,42,29,106,28,30,36,37,26,37,22,33,35,25,36,31,35,36,27,37,33,28,31,32,34,45,29,35,31,27,27,39,32,31,27,27,33,30,0,29,31,31,105,29,30,26,37,31,33,65,26,30,32,30,29,38,31,28,37,28,32,34,31,33,30,39,29,30,34,48,119,49,31,34,30,31,30,33,31,34,60,30,34,32,31,28,34,33,25,92,30,34,31,29,36,30,33,35,41,115,25,21,32,27,32,28,35,37,36,29,35,34,33,40,30,32,32,32,30,31,24,34,33,33,30,54,31,31,35,27,32,33,37,49,50,31,30,34,34,50,29,36,33,31,26,31,30,25,31,27,31,28,29,28,32,30,33,39,37,19,38,34,32,52,30,28,36,28,43,21,31,32,26,32,30,30,29,31,35,29,36,22,26,27,28,49,33,35,34,26,29,34,98,39,28,36,38,38,28,39,31,31,33,26,31,35,27,31,75,31,35,26,21,31,30,30,32,30,34,33,34,34,35,29,34,30,33,28,36,32,29,31,27,39,35,28,34,31,101,51,24,37,29,44,23,59,32,39,29,114,29,28,28,27,41
Sample327.mdl,13,28,46,12,15,10,14,34,25,30,11,10,19,32,32,8,21,31,23,24,18,19,39,10,96,19,13,12,26,11,17,15,11,26,26,25,20,18,12,18,24,16,10,19,22,14,34,24,17,13,14,35,16,13,21,10,35,24,16,30,15,18,12,16,13,25,26,18,13,19,14,35,24,117,19,15,35,18,13,16,19,28,24,18,17,12,18,29,18,36,14,13,14,13,17,26,14,22,24,24,22,26,27,14,24,10,16,9,29,0,24,14,100,12,17,19,24,14,24,72,23,21,27,21,28,33,26,21,32,21,35,27,14,24,17,22,18,23,15,33,124,42,12,23,21,12,13,20,22,25,53,11,15,21,16,17,25,18,20,105,13,27,28,26,17,15,14,18,30,110,20,12,7,10,15,21,28,18,31,22,22,27,18,33,11,15,13,11,21,12,25,19,32,20,15,63,28,20,24,16,23,22,30,36,37,14,13,19,15,45,24,27,18,18,19,14,11,22,14,16,20,15,26,19,13,23,26,20,32,22,29,17,13,37,13,19,25,11,36,20,26,13,21,11,29,23,10,16,16,18,23,21,23,28,25,44,22,24,25,19,16,17,107,30,21,31,25,33,13,34,30,10,28,29,22,28,14,12,78,12,32,15,18,14,17,13,19,11,13,24,23,17,18,14,23,17,26,23,43,25,16,14,22,28,28,21,25,10,116,40,25,32,14,39,22,76,15,32,24,111,20,15,9,20,36
Sample328.mdl,25,30,50,26,23,22,26,36,29,36,23,22,31,30,40,22,21,43,29,22,26,25,45,24,84,25,25,22,30,23,31,25,21,28,28,31,24,22,22,26,30,24,22,25,20,24,32,26,27,25,22,45,24,23,27,22,37,30,26,32,25,32,22,28,21,31,32,26,23,21,26,47,16,119,25,25,33,30,21,30,21,28,32,22,31,24,30,33,16,42,28,23,26,25,27,38,24,28,26,30,28,32,29,26,30,22,30,23,31,24,0,24,108,24,17,25,30,24,28,72,19,27,29,25,32,37,30,17,34,23,37,33,26,30,25,30,26,25,25,41,108,50,22,29,27,24,23,30,28,33,61,23,27,27,28,27,27,26,24,103,23,33,32,30,27,19,24,28,36,118,24,20,25,22,25,23,32,30,25,24,30,33,24,39,23,27,23,23,27,22,29,29,30,26,27,63,28,26,30,22,29,26,30,42,47,26,23,27,27,43,22,33,28,24,23,26,23,28,22,26,26,21,28,25,23,31,30,28,36,26,35,27,23,45,23,27,31,21,38,26,32,25,25,23,27,27,18,24,26,26,29,31,25,24,27,50,24,28,31,23,20,27,111,38,25,35,29,37,25,38,36,24,30,31,30,34,24,26,78,24,24,21,24,24,25,25,25,23,27,32,31,27,26,26,27,25,30,15,45,31,26,28,26,30,30,27,33,24,110,40,31,38,24,47,26,80,25,42,28,119,28,25,21,20,38
Sample333.mdl,15,28,48,14,17,14,16,30,23,34,11,12,19,34,30,8,23,33,19,20,18,23,43,12,98,19,15,12,26,11,17,17,5,26,26,19,18,18,14,20,20,16,10,15,22,14,36,24,17,15,18,37,18,17,19,10,33,22,18,28,17,20,12,18,17,27,24,14,15,19,16,39,26,115,21,5,35,18,15,18,17,28,22,16,17,14,20,25,20,38,16,13,18,17,19,28,6,22,24,22,22,28,29,14,26,12,18,9,31,14,24,0,96,14,17,23,22,14,20,68,23,21,27,17,26,31,22,21,34,21,33,23,16,22,15,20,16,21,15,33,126,46,16,19,23,14,3,16,18,21,45,17,17,19,16,17,21,20,18,105,15,25,28,26,17,19,16,18,30,106,16,14,13,12,17,17,28,18,31,18,22,29,16,31,11,17,15,15,21,12,23,23,30,16,15,63,24,20,22,14,21,20,28,32,39,14,15,21,19,45,24,19,20,18,19,14,11,22,18,16,18,13,24,17,17,21,22,24,32,22,27,19,15,41,13,19,21,15,38,22,26,13,21,15,27,21,14,16,18,16,17,17,19,28,23,36,20,24,23,17,14,17,109,28,17,31,25,31,15,34,30,12,26,25,20,26,12,14,78,16,32,15,16,14,17,15,17,11,15,22,25,19,22,16,23,17,22,21,43,27,14,16,22,28,30,19,23,12,120,40,27,30,14,39,22,80,15,34,22,107,20,15,13,20,32
Sample334.mdl,101,110,116,102,101,96,102,106,97,116,97,98,109,120,102,98,107,107,99,100,102,109,115,100,166,99,99,98,96,97,107,103,99,98,100,85,96,92,98,106,106,92,98,85,102,96,112,98,99,99,106,111,108,105,101,100,103,100,100,106,101,108,98,100,99,109,98,94,101,99,106,117,100,173,97,95,111,108,103,102,95,106,100,92,103,98,98,107,98,112,102,99,106,103,105,108,96,108,100,100,102,110,109,100,98,100,98,99,105,100,108,96,0,100,97,95,106,98,102,122,99,99,107,99,100,105,104,99,110,99,101,99,102,104,103,100,106,99,99,109,162,112,102,103,99,102,97,92,98,103,75,99,105,93,104,97,103,100,88,161,99,101,108,98,105,105,106,106,106,94,94,100,101,96,103,97,108,108,111,92,96,105,98,105,95,107,101,99,107,98,99,107,106,96,95,119,104,96,102,96,101,102,102,76,119,98,103,103,105,123,104,95,106,104,97,94,101,102,102,96,98,101,102,95,105,95,102,108,102,100,111,99,99,117,97,97,103,97,106,100,98,101,99,103,109,103,100,104,102,96,103,99,97,108,91,92,94,108,105,89,96,105,171,100,97,107,111,113,99,116,104,100,104,91,102,104,100,100,142,102,110,95,88,100,103,101,103,97,99,104,105,105,110,102,103,101,104,101,121,109,104,102,98,112,100,97,103,98,180,120,99,96,104,107,104,146,103,112,92,101,102,101,99,106,104
Sample335.mdl,9,28,50,10,11,10,14,30,23,30,7,6,17,36,28,6,23,29,21,22,18,17,41,8,96,19,9,10,24,7,13,11,9,24,24,23,16,18,8,14,22,16,6,17,22,8,36,24,15,9,12,33,14,11,19,6,35,20,10,30,11,14,8,16,11,27,26,18,7,17,12,39,24,117,21,15,31,14,13,14,17,28,20,16,15,8,16,29,20,40,12,13,10,9,13,22,14,20,24,22,20,28,27,10,26,6,14,7,29,12,24,14,100,0,17,25,22,8,22,68,23,21,27,19,26,31,22,23,32,21,31,27,6,18,15,20,16,23,13,33,120,38,10,19,23,8,13,20,20,21,51,9,13,19,12,15,23,20,18,101,7,25,28,26,9,11,12,14,26,110,18,12,11,6,11,19,28,14,31,20,22,31,16,31,9,13,9,9,21,8,23,17,32,18,9,61,28,16,24,16,25,20,30,32,41,8,11,13,13,41,24,25,12,18,19,10,7,20,12,16,18,13,24,17,9,23,24,18,28,22,27,15,9,37,7,17,23,9,38,22,28,9,21,11,23,19,8,14,14,18,21,21,21,30,23,42,22,24,25,15,18,13,107,28,17,31,25,33,9,36,30,10,22,29,20,26,12,10,76,10,32,15,16,12,13,7,19,7,11,22,23,15,16,10,25,15,22,23,41,27,14,12,20,28,30,19,23,8,120,40,27,34,14,39,20,78,13,34,22,111,20,15,7,18,36
Sample339.mdl,18,27,45,19,20,17,19,31,22,35,14,15,26,35,31,15,22,38,20,21,21,22,44,17,83,22,20,15,21,16,24,20,14,17,19,20,19,15,17,23,25,17,15,18,23,19,25,25,18,20,15,38,21,16,20,15,32,21,21,27,20,25,17,19,18,24,25,17,18,10,17,38,17,116,12,18,30,23,16,23,16,25,23,15,22,17,23,28,11,37,21,14,17,20,22,33,17,23,19,25,27,25,24,17,23,15,23,16,30,17,17,17,97,17,0,18,25,19,25,67,20,18,26,18,25,32,23,16,31,20,34,28,19,23,20,25,21,18,22,32,113,45,17,24,22,17,16,19,21,26,52,14,18,20,21,18,22,19,17,100,18,22,27,23,22,18,17,23,25,107,17,15,16,15,20,18,25,23,30,21,21,24,17,34,12,20,18,18,22,17,22,22,29,19,20,58,27,17,23,15,22,23,29,35,40,19,18,24,22,38,21,26,23,19,18,19,16,23,17,15,19,18,23,14,18,26,25,23,27,21,28,20,16,42,18,18,20,16,29,19,27,18,18,14,28,20,15,19,23,17,24,24,20,25,20,39,19,23,24,16,9,22,106,27,18,30,22,30,18,35,29,17,25,26,23,25,17,19,75,19,25,10,13,15,22,18,18,14,18,25,26,22,21,19,18,18,21,14,38,26,19,21,19,29,19,18,26,17,109,35,24,31,17,36,23,77,18,33,21,108,19,16,16,21,33
Sample343.mdl,26,31,43,25,26,21,25,35,26,39,24,23,32,35,41,21,26,44,28,23,23,26,48,23,89,22,24,23,23,24,28,24,22,25,29,26,23,21,23,27,31,15,23,22,27,25,35,27,22,24,27,46,27,24,26,23,38,27,27,35,26,31,23,25,24,32,29,21,24,22,27,40,21,110,20,24,40,31,24,29,18,29,31,19,30,25,29,32,19,33,25,20,27,26,30,37,23,31,19,29,27,35,30,27,25,23,27,22,26,19,25,23,95,25,18,0,31,25,29,67,20,24,30,26,29,28,29,20,33,22,34,34,25,29,26,29,29,26,26,38,115,51,25,28,24,25,22,23,23,32,54,24,28,22,29,22,28,23,21,100,24,28,31,29,28,26,25,29,35,107,21,21,22,23,28,22,31,29,36,27,25,28,21,38,24,28,24,24,28,23,26,30,29,23,28,58,29,23,27,21,26,31,27,41,44,27,26,30,28,46,23,28,31,25,22,25,24,27,23,21,21,26,27,20,24,26,31,29,33,23,36,26,24,44,24,24,28,24,31,23,23,26,20,22,32,26,21,27,27,21,32,24,24,29,24,39,25,29,30,20,15,30,100,33,22,30,30,34,26,37,27,23,27,26,27,29,23,25,67,25,35,20,17,25,30,26,24,24,26,27,28,30,27,27,24,24,29,16,44,30,25,27,23,35,29,26,28,23,103,41,28,29,23,38,27,71,26,37,25,104,23,24,22,27,33
Sample344.mdl,19,32,52,20,23,20,26,36,23,38,21,20,27,40,36,20,27,41,23,26,24,27,43,22,94,27,23,16,30,21,29,23,19,32,32,33,20,20,20,26,18,20,20,25,26,22,40,28,27,23,26,43,26,21,25,20,41,24,22,36,17,28,20,26,23,33,26,22,19,27,24,39,32,111,27,23,33,26,21,26,21,34,28,18,23,22,30,33,26,46,26,23,26,27,25,28,22,28,30,26,26,34,37,22,28,20,28,21,37,24,30,22,106,22,25,31,0,22,24,66,27,27,31,27,34,35,26,29,30,27,31,27,24,28,25,26,24,27,25,35,120,50,20,25,31,18,21,28,24,23,59,25,25,23,24,23,29,24,24,101,19,33,30,32,25,27,26,26,34,116,24,22,25,20,23,25,32,26,35,22,28,37,22,37,21,23,21,19,29,20,27,31,32,20,23,59,30,26,22,24,33,24,36,38,47,22,21,25,25,41,28,27,28,26,27,24,21,28,20,22,24,21,28,23,25,31,30,26,36,26,33,29,19,45,21,25,25,23,42,28,32,19,29,25,35,29,20,20,24,24,27,27,25,34,25,50,28,28,29,23,26,27,105,28,27,37,33,35,19,40,34,22,32,33,26,30,20,18,72,24,36,21,24,22,25,23,27,21,25,20,31,23,30,22,27,25,28,29,49,31,22,22,28,32,34,23,27,22,118,46,31,36,24,37,30,74,23,34,32,117,24,21,21,24,38
Sample345.mdl,11,30,52,12,11,10,12,32,23,32,7,8,17,38,28,6,23,31,21,20,18,17,41,10,100,21,11,8,28,7,15,11,9,26,26,23,18,18,8,14,18,16,4,17,22,4,38,24,21,9,14,35,14,13,21,6,37,22,8,32,11,18,4,18,7,27,28,18,9,19,12,41,26,121,23,17,35,14,15,14,17,30,24,16,15,10,18,27,20,40,14,13,14,13,15,22,16,22,26,24,22,30,31,8,26,8,16,7,31,14,24,14,98,8,19,25,22,0,22,70,23,23,29,19,28,33,22,25,34,23,31,29,10,22,15,22,16,23,11,35,126,36,12,19,25,10,15,22,18,21,49,11,13,19,12,17,23,20,20,103,7,27,30,28,11,13,12,12,32,106,18,14,11,8,13,19,30,14,29,18,22,33,16,33,7,13,9,9,23,4,25,19,32,16,9,65,26,22,22,18,25,22,30,32,43,6,13,13,15,43,24,23,12,20,21,8,7,20,12,18,16,13,24,19,15,25,26,18,34,24,29,15,9,39,3,19,23,9,38,22,28,9,23,11,29,21,8,16,14,20,21,23,21,32,23,42,22,26,27,15,18,13,109,32,17,35,27,35,11,38,32,12,26,31,22,28,12,12,78,12,34,17,18,14,13,7,19,7,13,24,25,17,18,12,25,17,22,21,45,29,14,14,22,30,30,21,25,8,124,42,25,36,14,41,24,82,15,36,22,107,22,15,9,20,34
Sample351.mdl,23,30,52,24,25,22,26,38,25,36,19,20,27,38,36,18,27,37,23,18,26,31,49,22,86,17,25,16,22,19,27,25,17,30,28,25,24,26,22,26,26,20,18,27,22,20,38,28,25,25,26,43,24,21,23,18,37,22,26,36,23,30,20,26,23,33,30,22,23,27,22,37,30,111,27,23,33,24,21,26,19,28,30,18,27,22,26,29,22,42,26,21,26,27,25,32,22,22,26,22,30,28,31,22,28,20,24,19,33,24,28,20,102,22,25,29,24,22,0,66,23,27,27,23,28,25,26,23,32,23,25,27,24,28,21,30,24,19,25,37,114,50,16,25,23,16,21,22,24,25,49,25,25,21,24,23,23,24,22,99,23,29,28,30,25,23,24,20,36,112,18,20,23,20,25,19,32,26,35,22,28,37,22,31,19,23,23,23,27,20,25,29,26,24,23,51,32,22,26,22,29,22,34,42,45,20,17,27,25,45,26,23,26,20,25,24,19,28,26,22,26,17,28,19,25,25,30,32,32,22,33,27,23,45,21,27,27,23,36,26,30,21,23,23,31,27,22,18,26,24,25,25,23,34,25,42,24,26,27,19,20,23,99,30,25,31,31,37,23,36,32,22,26,29,24,24,20,24,76,20,36,21,18,22,25,23,23,19,25,22,23,23,28,22,29,23,26,23,37,29,22,26,26,32,32,25,31,22,110,44,29,36,22,39,22,70,23,40,20,111,24,21,17,28,30
