,CloneContent,CloneDetection,CyclomaticComplexity,DescriptiveBlockNames,DiagnosticWarningsCount,ExplicitIOCount,FileCount,IOCount,LayerSeparation,LibraryContent,LibraryLinkCount,MatlabCodeAnalyzerWarnings,MatlabFunctionCount,MatlabLOCCount,ModelAdvisorCheckCompliance.hisl_do178,ModelAdvisorCheckCompliance.maab,ModelAdvisorCheckIssues.hisl_do178,ModelAdvisorCheckIssues.maab,ModelFileCount,ParameterCount,SimulinkBlockCount,StateflowChartCount,StateflowChartObjectCount,StateflowLOCCount,SubSystemCount,SubSystemDepth
Sample811.mdl,0.0,0.0,1.0,0.0,1.0,0.2972972972972973,0.02702702702702703,0.2972972972972973,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.02702702702702703,1.0,1.0,0.0,0.0,0.0,0.05405405405405406,0.0
Sample812.mdl,0.0,0.0,0.05357142857142857,0.0,0.07142857142857142,0.17857142857142855,0.017857142857142856,0.17857142857142855,0.125,0.0,0.0,0.0,0.0,0.0,0.062103174603174605,0.06356143856143857,0.625,1.0,0.017857142857142856,0.0,0.6428571428571428,0.0,0.0,0.0,0.05357142857142857,0.0
Sample813.mdl,0.0,0.0,0.05172413793103448,0.0,0.08620689655172414,0.20689655172413793,0.017241379310344827,0.20689655172413793,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.06053639846743296,0.06185194116228599,0.5862068965517241,1.0,0.017241379310344827,0.0,0.6379310344827586,0.0,0.0,0.0,0.05172413793103448,0.0
Sample814.mdl,0.0,0.0,0.07500000000000001,0.0,0.025,0.07500000000000001,0.025,0.07500000000000001,0.125,0.0,0.0,0.0,0.0,0.0,0.03944444444444444,0.0451048951048951,1.0,0.65,0.025,0.0,0.375,0.0,0.0,0.0,0.025,0.0
Sample815.mdl,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.21153846153846156,0.019230769230769232,0.21153846153846156,0.13461538461538464,0.0,0.0,0.0,0.0,0.0,0.04978632478632479,0.05177514792899409,0.6153846153846154,1.0,0.019230769230769232,0.0,0.5961538461538461,0.0,0.0,0.0,0.038461538461538464,0.0
Sample817.mdl,0.0,0.0,0.030303030303030304,0.0,0.07575757575757576,0.15151515151515152,0.015151515151515152,0.15151515151515152,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.038215488215488216,0.03994490358126721,0.5606060606060607,1.0,0.015151515151515152,0.0,0.5303030303030303,0.0,0.0,0.0,0.030303030303030304,0.0
Sample818.mdl,0.0,0.0,0.029411764705882353,0.0,0.09803921568627451,0.18627450980392157,0.00980392156862745,0.18627450980392157,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.042265795206971685,0.0425750719868367,0.4215686274509804,1.0,0.00980392156862745,0.0,0.6862745098039216,0.0,0.0,0.0,0.0392156862745098,0.0
Sample819.mdl,0.0,0.0,0.043478260869565216,0.0,0.10869565217391304,0.21739130434782608,0.021739130434782608,0.21739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0748792270531401,0.0779872301611432,0.8478260869565217,1.0,0.021739130434782608,0.0,0.717391304347826,0.0,0.0,0.0,0.06521739130434782,0.0
Sample82.mdl,0.0,0.0,0.029411764705882353,0.0,0.19117647058823528,0.1764705882352941,0.014705882352941176,0.1764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.037091503267973856,0.03907856849033319,0.5735294117647058,1.0,0.014705882352941176,0.0,0.5441176470588235,0.0,0.0,0.0,0.029411764705882353,0.0
Sample820.mdl,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.05268817204301075,0.057974283780735394,0.967741935483871,1.0,0.03225806451612903,0.0,0.6129032258064516,0.0,0.0,0.0,0.03225806451612903,0.0
Sample821.mdl,0.0,0.0,0.0410958904109589,0.0,0.0821917808219178,0.2054794520547945,0.0136986301369863,0.2054794520547945,0.1232876712328767,0.0,0.0,0.0,0.0,0.0,0.047640791476407915,0.04780151355493821,0.5205479452054794,1.0,0.0136986301369863,0.0,0.7123287671232876,0.0,0.0,0.0,0.0410958904109589,0.0
Sample822.mdl,0.0,0.0,0.058823529411764705,0.0,0.0,0.2647058823529412,0.029411764705882353,0.2647058823529412,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.07450980392156863,0.07980255039078568,1.0,0.9705882352941176,0.029411764705882353,0.0,0.8235294117647058,0.0,0.0,0.0,0.058823529411764705,0.0
Sample823.mdl,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.030069930069930067,1.0,0.6,0.03333333333333333,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
Sample824.mdl,0.0,0.0,0.04838709677419355,0.0,0.0967741935483871,0.27419354838709675,0.016129032258064516,0.27419354838709675,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,0.05609318996415771,0.057523122039251064,0.5483870967741935,1.0,0.016129032258064516,0.0,0.7419354838709677,0.0,0.0,0.0,0.04838709677419355,0.0
Sample825.mdl,0.0,0.0,0.028169014084507043,0.0,0.056338028169014086,0.22535211267605634,0.014084507042253521,0.22535211267605634,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,0.04820031298904539,0.04954200728848616,0.5211267605633803,1.0,0.014084507042253521,0.0,0.6056338028169014,0.0,0.0,0.0,0.04225352112676056,0.0
Sample826.mdl,0.0,0.0,0.0,0.0,0.03125,0.125,0.03125,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.056162587412587416,1.0,1.0,0.03125,0.0,0.59375,0.0,0.0,0.0,0.03125,0.0
Sample828.mdl,0.0,0.0,0.09090909090909091,0.0,0.022727272727272728,0.1590909090909091,0.022727272727272728,0.1590909090909091,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.05858585858585859,0.0611888111888112,0.75,1.0,0.022727272727272728,0.0,0.75,0.0,0.0,0.0,0.045454545454545456,0.0
Sample829.mdl,0.0,0.0,0.031746031746031744,0.0,0.047619047619047616,0.20634920634920634,0.015873015873015872,0.20634920634920634,0.15873015873015872,0.0,0.0,0.0,0.0,0.0,0.055202821869488536,0.05672105672105671,0.6507936507936507,1.0,0.015873015873015872,0.0,0.6507936507936507,0.0,0.0,0.0,0.047619047619047616,0.0
Sample830.mdl,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01919191919191919,0.02797202797202798,1.0,0.3939393939393939,0.030303030303030304,0.0,0.3939393939393939,0.0,0.0,0.0,0.0,0.0
Sample831.mdl,0.0,0.0,0.0,0.0,0.08620689655172414,0.25862068965517243,0.017241379310344827,0.25862068965517243,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.06053639846743296,0.06221364842054496,0.6379310344827586,1.0,0.017241379310344827,0.0,0.7241379310344828,0.0,0.0,0.0,0.05172413793103448,0.0
Sample832.mdl,0.0,0.0,0.0,0.0,0.1,0.275,0.025,0.275,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.065,0.06818181818181819,0.775,1.0,0.025,0.0,0.625,0.0,0.0,0.0,0.05,0.0
Sample833.mdl,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.04848484848484849,0.053613053613053616,1.0,0.9696969696969697,0.030303030303030304,0.0,0.5151515151515151,0.0,0.0,0.0,0.030303030303030304,0.0
Sample834.mdl,0.0,0.0,0.05494505494505495,0.0,0.02197802197802198,0.23076923076923078,0.01098901098901099,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.05824175824175826,0.05840313532621225,0.4285714285714286,1.0,0.01098901098901099,0.0,0.7692307692307693,0.0,0.0,0.0,0.05494505494505495,0.0
Sample835.mdl,0.0,0.0,0.0,0.0,0.03125,0.0625,0.03125,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.050347222222222224,0.055944055944055944,1.0,0.9375,0.03125,0.0,0.5,0.0,0.0,0.0,0.03125,0.0
Sample836.mdl,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.10714285714285714,0.017857142857142856,0.10714285714285714,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.04404761904761905,0.04732767232767233,0.7321428571428571,1.0,0.017857142857142856,0.0,0.6607142857142857,0.0,0.0,0.0,0.03571428571428571,0.0
Sample837.mdl,0.0,0.0,0.047058823529411764,0.0,0.07058823529411765,0.22352941176470587,0.011764705882352941,0.22352941176470587,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.05071895424836602,0.051995063759769644,0.5058823529411764,1.0,0.011764705882352941,0.0,0.7176470588235294,0.0,0.0,0.0,0.047058823529411764,0.0
Sample838.mdl,0.0,0.0,0.05405405405405406,0.0,0.08108108108108109,0.21621621621621623,0.02702702702702703,0.21621621621621623,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.06936936936936938,0.07314307314307314,0.8918918918918919,1.0,0.02702702702702703,0.0,0.5945945945945946,0.0,0.0,0.0,0.05405405405405406,0.0
Sample839.mdl,0.0,0.0,0.024390243902439025,0.0,0.0813008130081301,0.20325203252032523,0.008130081300813009,0.20325203252032523,0.10569105691056911,0.0,0.0,0.0,0.0,0.0,0.050677506775067764,0.05031553812041618,0.34959349593495936,1.0,0.008130081300813009,0.0,0.6666666666666667,0.0,0.0,0.0,0.04878048780487805,0.0
Sample84.mdl,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.13953488372093023,0.023255813953488372,0.13953488372093023,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.058656330749354,0.06196129451943405,0.8604651162790697,1.0,0.023255813953488372,0.0,0.7209302325581395,0.0,0.0,0.0,0.046511627906976744,0.0
Sample840.mdl,0.0,0.0,0.043478260869565216,0.0,0.10869565217391304,0.21739130434782608,0.021739130434782608,0.21739130434782608,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.05652173913043478,0.05852842809364549,0.6739130434782609,1.0,0.021739130434782608,0.0,0.6086956521739131,0.0,0.0,0.0,0.043478260869565216,0.0
Sample841.mdl,0.0,0.0,0.0,0.0,0.047619047619047616,0.15873015873015872,0.015873015873015872,0.15873015873015872,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.07107583774250441,0.06926406926406926,0.6031746031746031,1.0,0.015873015873015872,0.0,0.7936507936507936,0.0,0.0,0.0,0.06349206349206349,0.0
Sample842.mdl,0.0,0.0,0.0,0.0,0.12195121951219512,0.12195121951219512,0.024390243902439025,0.12195121951219512,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.039295392953929545,0.04349309227358008,0.8048780487804879,1.0,0.024390243902439025,0.0,0.5121951219512195,0.0,0.0,0.0,0.024390243902439025,0.0
Sample843.mdl,0.0,0.0,0.0425531914893617,0.0,0.0851063829787234,0.23404255319148937,0.02127659574468085,0.23404255319148937,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.07399527186761229,0.07603035262609731,0.7234042553191489,1.0,0.02127659574468085,0.0,0.7446808510638298,0.0,0.0,0.0,0.06382978723404255,0.0
Sample844.mdl,0.0,0.0,0.03218390804597701,0.0,0.03218390804597701,0.271264367816092,0.0022988505747126436,0.271264367816092,0.25517241379310346,0.0,0.0,0.0,0.0,0.0,0.10112388250319276,0.09857728478418128,0.17011494252873563,1.0,0.0022988505747126436,0.0,0.6712643678160919,0.0,0.0,0.0,0.10574712643678161,0.0
Sample845.mdl,0.0,0.0,1.0,0.0,1.0,0.875,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sample846.mdl,0.0,0.0,0.038461538461538464,0.0,0.0,0.13461538461538464,0.019230769230769232,0.13461538461538464,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.04636752136752137,0.05096826250672405,0.7692307692307693,1.0,0.019230769230769232,0.0,0.7115384615384616,0.0,0.0,0.0,0.038461538461538464,0.0
Sample847.mdl,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.02932551319648094,1.0,0.45161290322580644,0.03225806451612903,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0
Sample849.mdl,0.0,0.0,0.03076923076923077,0.0,0.09230769230769231,0.24615384615384617,0.015384615384615385,0.24615384615384617,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.06871794871794873,0.0684238838084992,0.6307692307692307,1.0,0.015384615384615385,0.0,0.7538461538461538,0.0,0.0,0.0,0.06153846153846154,0.0
Sample85.mdl,0.0,0.0,0.006342182890855457,0.0,0.05943952802359882,0.28067846607669616,0.00014749262536873156,0.28067846607669616,0.14513274336283186,0.0,0.0,0.0,0.0,0.0,0.054703375942313934,0.05300348618932677,0.21740412979351031,1.0,0.00014749262536873156,0.0,0.8209439528023599,0.0,0.0,0.0,0.06091445427728613,0.0
Sample850.mdl,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.028874351454996616,1.0,0.7419354838709677,0.03225806451612903,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0
Sample852.mdl,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.18518518518518517,0.018518518518518517,0.18518518518518517,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.04711934156378601,0.04972804972804972,0.7037037037037037,1.0,0.018518518518518517,0.0,0.6481481481481481,0.0,0.0,0.0,0.037037037037037035,0.0
Sample853.mdl,0.0,0.0,0.0,0.0,0.07142857142857142,0.3,0.014285714285714285,0.3,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.06396825396825397,0.06363636363636363,0.5428571428571428,1.0,0.014285714285714285,0.0,0.7571428571428571,0.0,0.0,0.0,0.05714285714285714,0.0
Sample854.mdl,0.0,0.0,0.0,0.0,0.0625,0.1875,0.03125,0.1875,0.15625,0.0,0.0,0.0,0.0,0.0,0.051041666666666666,0.055288461538461536,0.9375,1.0,0.03125,0.0,0.5,0.0,0.0,0.0,0.03125,0.0
Sample855.mdl,0.0,0.0,0.06779661016949153,0.0,0.0,0.15254237288135594,0.01694915254237288,0.15254237288135594,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,0.04274952919020716,0.04515823159890956,0.5932203389830508,1.0,0.01694915254237288,0.0,0.6101694915254238,0.0,0.0,0.0,0.03389830508474576,0.0
Sample856.mdl,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0453968253968254,0.052147852147852135,1.0,0.8285714285714285,0.02857142857142857,0.0,0.5428571428571428,0.0,0.0,0.0,0.02857142857142857,0.0
Sample858.mdl,0.0,0.0,0.03571428571428571,0.0,0.0,0.17857142857142855,0.017857142857142856,0.17857142857142855,0.08928571428571427,0.0,0.0,0.0,0.0,0.0,0.062103174603174605,0.06318681318681318,0.7142857142857142,1.0,0.017857142857142856,0.0,0.75,0.0,0.0,0.0,0.05357142857142857,0.0
Sample859.mdl,0.0,0.0,0.0,0.0,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.18604651162790697,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.05917312661498709,0.062286550658643684,0.8837209302325582,1.0,0.023255813953488372,0.0,0.7674418604651163,0.0,0.0,0.0,0.046511627906976744,0.0
Sample86.mdl,0.0,0.0,0.05454545454545454,0.0,0.09090909090909091,0.19999999999999998,0.01818181818181818,0.19999999999999998,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.06363636363636364,0.06573426573426572,0.6545454545454545,1.0,0.01818181818181818,0.0,0.6727272727272727,0.0,0.0,0.0,0.05454545454545454,0.0
Sample861.mdl,0.0,0.0,0.047619047619047616,0.0,0.07142857142857142,0.21428571428571427,0.023809523809523808,0.21428571428571427,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.060582010582010584,0.0646020646020646,0.8095238095238095,1.0,0.023809523809523808,0.0,0.6428571428571428,0.0,0.0,0.0,0.047619047619047616,0.0
Sample862.mdl,0.0,0.0,0.05128205128205128,0.0,0.48717948717948717,0.15384615384615385,0.02564102564102564,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.016239316239316237,0.022772099695176618,1.0,0.717948717948718,0.02564102564102564,0.0,0.28205128205128205,0.0,0.0,0.0,0.0,0.0
Sample864.mdl,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.030227836679449588,1.0,0.29032258064516125,0.03225806451612903,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
Sample865.mdl,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.030069930069930067,1.0,0.5,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
Sample866.mdl,0.0,0.0,0.0,0.0,0.02040816326530612,0.18367346938775508,0.02040816326530612,0.18367346938775508,0.22448979591836732,0.0,0.0,0.0,0.0,0.0,0.051700680272108834,0.054659626088197515,0.7346938775510203,0.9999999999999999,0.02040816326530612,0.0,0.6530612244897959,0.0,0.0,0.0,0.04081632653061224,0.0
Sample867.mdl,0.0,0.0,0.09523809523809523,0.0,0.0,0.23809523809523808,0.015873015873015872,0.23809523809523808,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.06931216931216931,0.07137307137307138,0.6825396825396826,1.0,0.015873015873015872,0.0,0.8571428571428571,0.0,0.0,0.0,0.06349206349206349,0.0
Sample868.mdl,0.0,0.0,0.0,0.0,0.05128205128205128,0.20512820512820512,0.02564102564102564,0.20512820512820512,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.06467236467236467,0.06849560695714542,0.8974358974358974,1.0,0.02564102564102564,0.0,0.7435897435897436,0.0,0.0,0.0,0.05128205128205128,0.0
Sample869.mdl,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.2222222222222222,0.018518518518518517,0.2222222222222222,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.06440329218106995,0.0666925666925667,0.6296296296296295,1.0,0.018518518518518517,0.0,0.6481481481481481,0.0,0.0,0.0,0.05555555555555555,0.0
Sample87.mdl,0.0,0.0,0.10256410256410256,0.0,0.02564102564102564,0.1794871794871795,0.02564102564102564,0.1794871794871795,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.06467236467236467,0.06885422270037654,0.9487179487179487,1.0,0.02564102564102564,0.0,0.641025641025641,0.0,0.0,0.0,0.05128205128205128,0.0
Sample870.mdl,0.0,0.0,1.0,0.0,1.0,0.1875,0.0625,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0625,1.0,1.0,0.0,0.0,0.0,0.0625,0.0
Sample871.mdl,0.0,0.0,0.03333333333333333,0.0,0.08333333333333333,0.15,0.016666666666666666,0.15,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.04405594405594406,0.6166666666666667,1.0,0.016666666666666666,0.0,0.45,0.0,0.0,0.0,0.03333333333333333,0.0
Sample872.mdl,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.03000225580870742,1.0,0.3225806451612903,0.03225806451612903,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0
Sample873.mdl,0.0,0.0,0.03508771929824561,0.0,0.07894736842105263,0.19298245614035087,0.008771929824561403,0.19298245614035087,0.09649122807017543,0.0,0.0,0.0,0.0,0.0,0.04532163742690058,0.04600662495399337,0.42105263157894735,1.0,0.008771929824561403,0.0,0.6666666666666666,0.0,0.0,0.0,0.043859649122807015,0.0
Sample874.mdl,0.0,0.0,0.0,0.0,0.0784313725490196,0.13725490196078433,0.0196078431372549,0.13725490196078433,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.050980392156862744,0.052790346907993974,0.6078431372549019,1.0,0.0196078431372549,0.0,0.5098039215686274,0.0,0.0,0.0,0.0392156862745098,0.0
Sample875.mdl,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.028423189713512296,1.0,0.7419354838709677,0.03225806451612903,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0
Sample876.mdl,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.1388888888888889,0.027777777777777776,0.1388888888888889,0.19444444444444442,0.0,0.0,0.0,0.0,0.0,0.044753086419753084,0.04953379953379953,0.9722222222222222,1.0,0.027777777777777776,0.0,0.5555555555555556,0.0,0.0,0.0,0.027777777777777776,0.0
Sample877.mdl,0.0,0.0,0.0,0.0,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.05232974910394265,0.05797428378073539,1.0,0.8709677419354839,0.03225806451612903,0.0,0.45161290322580644,0.0,0.0,0.0,0.03225806451612903,0.0
Sample878.mdl,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.05444444444444444,0.05990675990675991,1.0,0.9,0.03333333333333333,0.0,0.5,0.0,0.0,0.0,0.03333333333333333,0.0
Sample879.mdl,0.0,0.0,0.0,0.0,0.08108108108108109,0.16216216216216217,0.02702702702702703,0.16216216216216217,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.04354354354354355,0.04838404838404839,0.972972972972973,1.0,0.02702702702702703,0.0,0.4864864864864865,0.0,0.0,0.0,0.02702702702702703,0.0
Sample88.mdl,0.0,0.0,0.0547945205479452,0.0,0.0547945205479452,0.2328767123287671,0.0136986301369863,0.2328767123287671,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.07077625570776255,0.07270811380400422,0.5616438356164384,1.0,0.0136986301369863,0.0,0.7397260273972602,0.0,0.0,0.0,0.0684931506849315,0.0
Sample880.mdl,0.0,0.0,0.05747126436781609,0.0,0.12643678160919541,0.1954022988505747,0.011494252873563218,0.1954022988505747,0.12643678160919541,0.0,0.0,0.0,0.0,0.0,0.04929757343550448,0.05063901615625754,0.4942528735632184,1.0,0.011494252873563218,0.0,0.6551724137931034,0.0,0.0,0.0,0.04597701149425287,0.0
Sample881.mdl,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.3023255813953488,0.023255813953488372,0.3023255813953488,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.07984496124031008,0.08424134005529356,0.813953488372093,1.0,0.023255813953488372,0.0,0.8604651162790697,0.0,0.0,0.0,0.06976744186046512,0.0
Sample883.mdl,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.02048611111111111,0.027753496503496504,1.0,0.65625,0.03125,0.0,0.28125,0.0,0.0,0.0,0.0,0.0
Sample884.mdl,0.0,0.0,0.0,0.0,0.05454545454545454,0.19999999999999998,0.01818181818181818,0.19999999999999998,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.06383838383838385,0.0652256834075016,0.7090909090909091,1.0,0.01818181818181818,0.0,0.7454545454545454,0.0,0.0,0.0,0.05454545454545454,0.0
Sample885.mdl,0.0,0.0,0.06818181818181818,0.0,0.09090909090909091,0.13636363636363635,0.022727272727272728,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.05808080808080809,0.0608709472345836,0.75,1.0,0.022727272727272728,0.0,0.7727272727272727,0.0,0.0,0.0,0.045454545454545456,0.0
Sample886.mdl,0.0,0.0,0.10909090909090909,0.0,0.03636363636363636,0.10909090909090909,0.01818181818181818,0.10909090909090909,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.04525252525252525,0.04793388429752065,0.6909090909090909,1.0,0.01818181818181818,0.0,0.7272727272727273,0.0,0.0,0.0,0.03636363636363636,0.0
Sample887.mdl,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.020833333333333332,0.20833333333333331,0.1875,0.0,0.0,0.0,0.0,0.0,0.05324074074074074,0.055798368298368296,0.6666666666666666,1.0,0.020833333333333332,0.0,0.5416666666666666,0.0,0.0,0.0,0.041666666666666664,0.0
Sample888.mdl,0.0,0.0,0.0379746835443038,0.0,0.06329113924050633,0.16455696202531644,0.012658227848101266,0.16455696202531644,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.043319268635724335,0.04417101885456316,0.5316455696202531,1.0,0.012658227848101266,0.0,0.5949367088607594,0.0,0.0,0.0,0.0379746835443038,0.0
Sample889.mdl,0.0,0.0,0.0,0.0,0.12727272727272726,0.2727272727272727,0.01818181818181818,0.2727272727272727,0.14545454545454545,0.0,0.0,0.0,0.0,0.0,0.06363636363636363,0.06586141131595678,0.6363636363636364,1.0,0.01818181818181818,0.0,0.7454545454545454,0.0,0.0,0.0,0.05454545454545454,0.0
Sample89.mdl,0.0,0.0,0.09375,0.0,0.0,0.09375,0.03125,0.09375,0.1875,0.0,0.0,0.0,0.0,0.0,0.050347222222222224,0.056599650349650366,1.0,0.875,0.03125,0.0,0.5625,0.0,0.0,0.0,0.03125,0.0
Sample890.mdl,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.1607142857142857,0.017857142857142856,0.1607142857142857,0.1607142857142857,0.0,0.0,0.0,0.0,0.0,0.04523809523809523,0.046453546453546456,0.625,1.0,0.017857142857142856,0.0,0.6428571428571428,0.0,0.0,0.0,0.03571428571428571,0.0
Sample891.mdl,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.029836829836829837,1.0,0.8333333333333334,0.03333333333333333,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.0
Sample893.mdl,0.0,0.0,0.029850746268656716,0.0,0.07462686567164178,0.16417910447761194,0.014925373134328358,0.16417910447761194,0.1044776119402985,0.0,0.0,0.0,0.0,0.0,0.05223880597014926,0.05312597849911284,0.5223880597014925,1.0,0.014925373134328358,0.0,0.6567164179104478,0.0,0.0,0.0,0.04477611940298507,0.0
Sample894.mdl,0.0,0.0,0.08771929824561403,0.0,0.10526315789473684,0.2631578947368421,0.017543859649122806,0.2631578947368421,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.06159844054580897,0.06256900993743099,0.6491228070175439,1.0,0.017543859649122806,0.0,0.7192982456140351,0.0,0.0,0.0,0.05263157894736842,0.0
Sample896.mdl,0.0,0.0,0.04838709677419355,0.0,0.06451612903225806,0.16129032258064516,0.016129032258064516,0.16129032258064516,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.05537634408602151,0.056169636814798106,0.6774193548387096,1.0,0.016129032258064516,0.0,0.6774193548387096,0.0,0.0,0.0,0.04838709677419355,0.0
Sample897.mdl,0.0,0.0,0.025423728813559324,0.0,0.03389830508474576,0.1864406779661017,0.00847457627118644,0.1864406779661017,0.1271186440677966,0.0,0.0,0.0,0.0,0.0,0.04491525423728814,0.04474339220101932,0.3305084745762712,1.0,0.00847457627118644,0.0,0.6779661016949152,0.0,0.0,0.0,0.0423728813559322,0.0
